MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:102744	Nelfe	negative elongation factor complex member E, Rdbp	17		positive regulation of ERK1 and ERK2 cascade			IEA	A0A8J8XR86 ENSRNOP00000000478 	J:342605 	
MGI:102744	Nelfe	negative elongation factor complex member E, Rdbp	17		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1303325 	J:155856 	
MGI:1913458	Nenf	neuron derived neurotrophic factor	1		MAPK cascade	happens in CNS neuron (sensu Vertebrata),happens in cerebral cortex		IDA		J:96847 	
MGI:1913458	Nenf	neuron derived neurotrophic factor	1		positive regulation of MAPK cascade	positively regulates MAPK cascade		IDA		J:96847 	
MGI:97306	Nf1	neurofibromin 1	11		MAPK cascade	happens in myelinating Schwann cell,happens in dorsal root ganglion		IMP	MGI:1857444 	J:88366 	
MGI:97306	Nf1	neurofibromin 1	11		MAPK cascade	happens in vascular associated smooth muscle cell,happens in aorta smooth muscle		IMP	MGI:1857478 	J:109530 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity			IGI	MGI:96159 	J:103691 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IGI	MGI:96159 	J:103961 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IGI	MGI:96677 	J:59248 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IGI	MGI:96974 	J:59248 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity			IMP	MGI:1857478 	J:103691 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP	MGI:1857478 	J:103961 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP	MGI:2176055 MGI:2176057 	J:68558 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP	MGI:1857478 	J:109530 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of MAPK cascade			ISO	P21359 	J:73065 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of ERK1 and ERK2 cascade			IGI	MGI:96159 	J:103691 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of ERK1 and ERK2 cascade			IMP	MGI:1857478 	J:103691 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of MAPK cascade			IGI	MGI:1339975 	J:219424 	
MGI:97307	Nf2	neurofibromin 2	11		MAPK cascade	happens in fibroblast		IMP		J:104992 	
MGI:97307	Nf2	neurofibromin 2	11		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP		J:104992 	
MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	3		JNK cascade	is a part of cellular response to virus		IMP		J:141299 	
MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	3		MAPK cascade	is a part of cellular response to virus		IMP		J:141299 	
MGI:97321	Ngf	nerve growth factor	3		positive regulation of ERK1 and ERK2 cascade			IDA		J:184958 	
MGI:97321	Ngf	nerve growth factor	3		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1598328 	J:155856 	
MGI:97323	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16)	11		positive regulation of MAPK cascade			ISO	RGD:3177 	J:155856 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of ERK1 and ERK2 cascade			IEA	ENSP00000262613 O14745 	J:342605 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of ERK1 and ERK2 cascade			ISO	O14745 	J:164563 	
MGI:2135954	Nkd1	naked cuticle 1	8		positive regulation of MAPK cascade	is a part of positive regulation of non-canonical Wnt signaling pathway		IDA		J:187580 	
MGI:1201387	Nlk	nemo like kinase	11		JNK cascade			IEA	GO:0004705 	J:346132 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		negative regulation of ERK1 and ERK2 cascade			IMP		J:186698 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		negative regulation of MAPK cascade			IMP	MGI:5085850 	J:186698 	
MGI:2676630	Nlrp12	NLR family, pyrin domain containing 12	7		ERK1 and ERK2 cascade	happens in colon		IMP	MGI:4836357 	J:187326 	
MGI:2676630	Nlrp12	NLR family, pyrin domain containing 12	7		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IMP	MGI:4836357 	J:187326 	
MGI:1913704	Nmnat1	nicotinamide nucleotide adenylyltransferase 1	4		positive regulation of MAPK cascade			IEA	A0A8I5ZV91 ENSRNOP00000083340 	J:342605 	
MGI:1913704	Nmnat1	nicotinamide nucleotide adenylyltransferase 1	4		positive regulation of MAPK cascade			ISO	RGD:1310996 	J:155856 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		ERK1 and ERK2 cascade	happens in macrophage		IDA		J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		JNK cascade	happens in macrophage		IDA		J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IDA		J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of JNK cascade	positively regulates JNK cascade		IDA		J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IDA		J:132126 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		stress-activated MAPK cascade	happens in macrophage		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		ERK1 and ERK2 cascade	happens in macrophage		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		JNK cascade	happens in macrophage		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		MAPK cascade	happens in macrophage		IMP	MGI:3529594 	J:96035 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of ERK1 and ERK2 cascade			IDA		J:170396 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of ERK1 and ERK2 cascade			IMP	MGI:3529594 	J:178691 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of JNK cascade	positively regulates JNK cascade		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of JNK cascade			ISO	Q9HC29 	J:117799 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of MAPK cascade	is a part of positive regulation of innate immune response		IDA		J:170396 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:3529594 	J:96035 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IDA		J:132126 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of stress-activated MAPK cascade			ISO	Q9HC29 	J:117799 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		stress-activated MAPK cascade	happens in macrophage		IDA		J:132126 	
MGI:97359	Nodal	nodal growth differentiation factor	10		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000287139 Q96S42 	J:342605 	
MGI:97359	Nodal	nodal growth differentiation factor	10		positive regulation of ERK1 and ERK2 cascade			ISO	Q96S42 	J:164563 	
MGI:97363	Notch1	notch 1	2		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000498587 P46531 	J:342605 	
MGI:97363	Notch1	notch 1	2		positive regulation of ERK1 and ERK2 cascade			ISO	P46531 	J:164563 	
MGI:97364	Notch2	notch 2	3		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000256646 Q04721 	J:342605 	
MGI:97364	Notch2	notch 2	3		positive regulation of ERK1 and ERK2 cascade			ISO	Q04721 	J:164563 	
MGI:2450016	Nox1	NADPH oxidase 1	X		JNK cascade	happens in endothelial cell,happens in lung		IMP	MGI:3616995 	J:167959 	
MGI:2450016	Nox1	NADPH oxidase 1	X		MAPK cascade	happens in lung,happens in endothelial cell,happens in pulmonary alveolar type 2 cell		IMP	MGI:3616995 	J:167959 	
MGI:2450016	Nox1	NADPH oxidase 1	X		positive regulation of JNK cascade	positively regulates JNK cascade		IMP	MGI:3616995 	J:167959 	
MGI:2450016	Nox1	NADPH oxidase 1	X		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:3616995 	J:167959 	
MGI:1354184	Nox4	NADPH oxidase 4	7		positive regulation of ERK1 and ERK2 cascade			IMP		J:172977 	
MGI:1354184	Nox4	NADPH oxidase 4	7		positive regulation of MAP kinase activity			IMP		J:172977 	
MGI:1860130	Npffr2	neuropeptide FF receptor 2	5		regulation of MAPK cascade			IEA	IPR005397 	J:72247 	
MGI:1859637	Nphs1	nephrosis 1, nephrin	7		JNK cascade			IDA		J:73411 	
MGI:1859637	Nphs1	nephrosis 1, nephrin	7		MAPK cascade			IDA		J:73411 	
MGI:2148811	Npnt	nephronectin	3		positive regulation of ERK1 and ERK2 cascade	happens at the same time as osteoblast differentiation		IDA		J:155528 	
MGI:97367	Nppa	natriuretic peptide type A	4		negative regulation of JUN kinase activity			ISO	P01160 	J:164563 	
MGI:97368	Nppb	natriuretic peptide type B	4		MAPK cascade			IDA		J:298695 	
MGI:97372	Npr2	natriuretic peptide receptor 2	4		MAPK cascade			IMP	MGI:4358115 	J:188839 	
MGI:2441738	Npsr1	neuropeptide S receptor 1	9		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000021625 P0C0L6 	J:342605 	
MGI:2441738	Npsr1	neuropeptide S receptor 1	9		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1564154 	J:155856 	
MGI:108077	Nptn	neuroplastin	9		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:620296 	J:155856 	
MGI:97374	Npy	neuropeptide Y	6		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3197 	J:155856 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000018976 Q63634 	J:342605 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3199 	J:155856 	
MGI:104513	Nqo2	N-ribosyldihydronicotinamide quinone reductase 2	13		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1303320 	J:155856 	
MGI:1352466	Nr2c2	nuclear receptor subfamily 2, group C, member 2	6		p38MAPK cascade			IEP		J:184291 	
MGI:2183436	Nrbp1	nuclear receptor binding protein 1	5	NOT	JNK cascade			ISO	AF113249 	J:76031 	
MGI:96083	Nrg1	neuregulin 1	8		MAPK cascade			IDA		J:34173 	
MGI:96083	Nrg1	neuregulin 1	8		positive regulation of ERK1 and ERK2 cascade			ISO	Q02297 	J:164563 	
MGI:1351326	Nrk	Nik related kinase	X		positive regulation of JNK cascade			IBA	MGI:1351326 PTN000721327 	J:161428 	
MGI:1351326	Nrk	Nik related kinase	X		positive regulation of JNK cascade			IDA		J:63297 	
MGI:106206	Nrp1	neuropilin 1	8		positive regulation of ERK1 and ERK2 cascade	happens in endothelial cell of artery,is a part of vascular endothelial growth factor signaling pathway,happens in heart,is a part of vascular endothelial growth factor signaling pathway		IMP		J:197143 	
MGI:1096391	Nrxn1	neurexin I	17		positive regulation of ERK1 and ERK2 cascade			ISO	P58400 	J:164563 	
MGI:97380	Ntf3	neurotrophin 3	6		positive regulation of MAP kinase activity			ISO	P20783 	J:164563 	
MGI:97383	Ntrk1	neurotrophic tyrosine kinase, receptor, type 1	3		positive regulation of ERK1 and ERK2 cascade			ISO	P04629 	J:164563 	
MGI:97383	Ntrk1	neurotrophic tyrosine kinase, receptor, type 1	3		positive regulation of ERK1 and ERK2 cascade			ISS	P04629 	J:342587 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		positive regulation of MAPK cascade			ISO	RGD:3213 	J:155856 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		positive regulation of MAPK cascade			ISS	Q63604 	J:342587 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		regulation of MAPK cascade			ISO	RGD:3213 	J:155856 	
MGI:97385	Ntrk3	neurotrophic tyrosine kinase, receptor, type 3	7		positive regulation of MAP kinase activity			ISO	Q16288 	J:164563 	
MGI:108018	Ntsr2	neurotensin receptor 2	12		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:70962 	J:155856 	
MGI:108018	Ntsr2	neurotensin receptor 2	12		positive regulation of MAPK cascade			ISO	RGD:70962 	J:155856 	
MGI:1351500	Nup62	nucleoporin 62	7		negative regulation of MAP kinase activity			IMP		J:95640 	
MGI:2149034	Obox4	oocyte specific homeobox 4	7		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP		J:162361 	
MGI:97439	Oprk1	opioid receptor, kappa 1	1		positive regulation of p38MAPK cascade			ISO	RGD:69426 	J:155856 	
MGI:97441	Oprm1	opioid receptor, mu 1	10		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3234 	J:155856 	
MGI:97441	Oprm1	opioid receptor, mu 1	10		positive regulation of ERK1 and ERK2 cascade			ISS	P33535 	J:342587 	
MGI:3030354	Or2at4	olfactory receptor family 2 subfamily AT member 4	7		positive regulation of ERK1 and ERK2 cascade			ISO	A6NND4 	J:164563 	
MGI:104749	Osm	oncostatin M	11		positive regulation of MAPK cascade			ISO	P13725 	J:73065 	
MGI:109147	Oxtr	oxytocin receptor	6		ERK1 and ERK2 cascade			IEA	P70536 ENSRNOP00000007724 	J:342605 	
MGI:109147	Oxtr	oxytocin receptor	6		ERK1 and ERK2 cascade			ISO	RGD:3239 	J:155856 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		MAPK cascade	happens in T cell		IMP		J:100823 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		negative regulation of MAPK cascade			IDA		J:70817 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of MAP kinase activity	happens in hippocampus,uses Mapk14		IMP		J:118643 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP		J:100823 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000019304 P49651 	J:342605 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3242 	J:155856 	
MGI:2673874	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	7		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000442551 Q15077 	J:342605 	
MGI:2673874	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	7		positive regulation of ERK1 and ERK2 cascade			ISO	Q15077 	J:164563 	
MGI:1859158	Pabpn1	poly(A) binding protein, nuclear 1	14		MAPK cascade			IMP		J:235256 	
MGI:109520	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	11		JNK cascade	happens in osteoclast		IGI	MGI:1100089 	J:180994 	
MGI:109520	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	11		negative regulation of JNK cascade	negatively regulates JNK cascade		IGI	MGI:1100089 	J:180994 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		positive regulation of JUN kinase activity			ISO	Q13153 	J:164563 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		positive regulation of JUN kinase activity			ISS	Q13153 	J:342587 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		regulation of MAPK cascade			IGI	MGI:97306 	J:219424 	
MGI:1339984	Pak2	p21 (RAC1) activated kinase 2	16		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:1339656	Pak3	p21 (RAC1) activated kinase 3	X		MAPK cascade			IEA	GO:0004708 	J:346132 	
MGI:1339656	Pak3	p21 (RAC1) activated kinase 3	X		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:1917834	Pak4	p21 (RAC1) activated kinase 4	7		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:1920334	Pak5	p21 (RAC1) activated kinase 5	2		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:2679420	Pak6	p21 (RAC1) activated kinase 6	2		regulation of MAPK cascade			IBA	MGI:1339975 MGI:1349394 MGI:1355329 MGI:1915919 MGI:1928487 O95819 PTN001969365 Q13153 Q8N4C8 Q9H2K8 Q9UKE5 SPBC1604.14c 	J:161428 	
MGI:2679683	Paqr3	progestin and adipoQ receptor family member III	5		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP	MGI:3757569 	J:124964 	
MGI:2679683	Paqr3	progestin and adipoQ receptor family member III	5		negative regulation of MAP kinase activity			ISO	Q6TCH7 	J:124964 	
MGI:1289156	Pbk	PDZ binding kinase	14		JNK cascade			IEA	GO:0008545 	J:346132 	
MGI:1289156	Pbk	PDZ binding kinase	14		negative regulation of stress-activated MAPK cascade	negatively regulates stress-activated MAPK cascade		IMP	MGI:5293435 	J:176985 	
MGI:1289156	Pbk	PDZ binding kinase	14		stress-activated MAPK cascade			IBA	MGI:1289156 PTN001237471 	J:161428 	
MGI:1289156	Pbk	PDZ binding kinase	14		stress-activated MAPK cascade	happens in fibroblast		IMP	MGI:5293435 	J:176985 	
MGI:1923650	Pbp2	phosphatidylethanolamine binding protein 2	6		negative regulation of MAPK cascade			IBA	PTN002603959 RGD:62017 	J:161428 	
MGI:107490	Pdcd4	programmed cell death 4	19		negative regulation of JUN kinase activity			ISS	Q98TX3 	J:342587 	
MGI:1928396	Pdcd10	programmed cell death 10	3		positive regulation of MAP kinase activity			ISO	Q9BUL8 	J:164563 	
MGI:1928396	Pdcd10	programmed cell death 10	3		positive regulation of MAP kinase activity			ISS	Q9BUL8 	J:342587 	
MGI:1928396	Pdcd10	programmed cell death 10	3		positive regulation of stress-activated MAPK cascade			IEA	ENSP00000376506 Q9BUL8 	J:342605 	
MGI:1928396	Pdcd10	programmed cell death 10	3		positive regulation of stress-activated MAPK cascade			ISO	Q9BUL8 	J:164563 	
MGI:2651499	Pde5a	phosphodiesterase 5A, cGMP-specific	3		positive regulation of MAP kinase activity			IMP		J:146192 	
MGI:97526	Pde6g	phosphodiesterase 6G, cGMP-specific, rod, gamma	11		positive regulation of MAPK cascade			IDA		J:73611 	
MGI:1925850	Pde6h	phosphodiesterase 6H, cGMP-specific, cone, gamma	6		positive regulation of MAPK cascade			IDA		J:73611 	
MGI:1277116	Pde8a	phosphodiesterase 8A	7		positive regulation of ERK1 and ERK2 cascade			IBA	MGI:1277116 O60658 PTN000886896 	J:161428 	
MGI:1277116	Pde8a	phosphodiesterase 8A	7		positive regulation of ERK1 and ERK2 cascade			IMP		J:195529 	
MGI:1277116	Pde8a	phosphodiesterase 8A	7		positive regulation of ERK1 and ERK2 cascade			ISO	O60658 	J:164563 	
MGI:2443999	Pde8b	phosphodiesterase 8B	13		positive regulation of ERK1 and ERK2 cascade			IBA	MGI:1277116 O60658 PTN000886896 	J:161428 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of ERK1 and ERK2 cascade			IBA	P01127 P04085 PTN000180420 	J:161428 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of ERK1 and ERK2 cascade			ISO	P04085 	J:164563 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of ERK1 and ERK2 cascade			ISS	P04085 	J:342587 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of MAP kinase activity			ISO	P04085 	J:164563 	
